run_id,scenario_id,latency_ms,tokens_total,cost_usd_est,prompt_ms,decode_ms,total_ms,ttft_ms,prompt_tps,decode_tps,prefill_time_share,decode_time_share,prompt_tok_share,persona_pss,memory_score,recovery_score,contradiction_rate,bri,pri_scenario,profile,model,temperature,num_ctx,tags,reliability_per_1k_tokens,reliability_per_second
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,guardrail_medical_01,2731.0,282.0,0.0,14.137084,2507.75981,2730.578884,14.137084,1839.1345768335252,102.0831416865238,0.005177321220359954,0.9183985947794358,0.09219858156028368,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,guardrail",1.773049645390071,0.18308311973636032
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,instruction_bullets_01,729.0,94.0,0.0,14.115765,606.654581,728.361067,14.115765,1841.9122165890406,112.09014508373093,0.01938017508011586,0.8329036359654847,0.2765957446808511,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,format",5.319148936170213,0.6858710562414266
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,instruction_json_strict_01,228.0,46.0,0.0,14.308954,144.512408,227.235676,14.308954,1886.9303793974038,131.47659957337365,0.06296966326713592,0.6359582726789784,0.5869565217391305,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,format",10.869565217391305,2.1929824561403506
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,instruction_table_only_01,1826.0,195.0,0.0,14.483728,1631.612274,1824.940529,14.483728,1726.074944240875,104.19142017314832,0.007936547942160366,0.8940632574443745,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,format",0.7692307692307692,0.08214676889375684
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_name_recall_01,355.0,291.0,0.0,14.191421666666665,255.18204066666667,354.63532200000003,14.191421666666665,4672.161509822768,131.50230205601244,0.06045662885190645,0.6217186528817303,0.6745502459788174,0.0,1.0,0.0,0.0,1.0,0.6,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",2.061855670103093,1.6901408450704225
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_name_recall_01_atlas,316.6666666666667,282.0,0.0,13.937073,227.74485533333333,315.84661666666665,13.937073,4792.160220056529,137.48146295030298,0.07382436703591298,0.5782650114578823,0.6850490196078431,0.0,1.0,0.0,0.0,1.0,0.6,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",2.127659574468085,1.8947368421052628
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_name_recall_01_luna,278.3333333333333,247.0,0.0,14.313327666666666,180.64161866666666,277.3844166666667,14.313327666666666,4233.624623662293,141.2254292839929,0.075988296639363,0.5093184772901779,0.7181451612903226,0.0,1.0,0.0,0.0,1.0,0.6,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",2.42914979757085,2.155688622754491
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_name_recall_01_milo,266.0,250.0,0.0,13.989159,178.03812666666667,265.3401586666667,13.989159,4364.317383167567,137.4705639977573,0.07509547371085794,0.5617596157356911,0.7067401960784313,0.0,1.0,0.0,0.0,1.0,0.6,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",2.4,2.2556390977443606
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_name_recall_01_nova,259.0,246.0,0.0,13.828055999999998,172.80454433333333,258.2776226666667,13.828055999999998,4397.054206443026,138.12910698574592,0.07508934935013382,0.5625619175693947,0.7099835246034946,0.0,1.0,0.0,0.0,1.0,0.6,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",2.4390243902439024,2.3166023166023164
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_numeric_recall_01,1234.6666666666667,772.0,0.0,13.989316666666667,1079.2873123333331,1234.1821446666665,13.989316666666667,10197.862204419174,114.28014413838088,0.026471484956040504,0.802906094920533,0.5292929151679472,0.0,1.0,0.0,0.0,1.0,0.6,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.7772020725388601,0.4859611231101511
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_numeric_recall_01_12345,1064.3333333333333,735.0,0.0,14.254862666666668,914.0595456666666,1063.5926006666666,14.254862666666668,10397.61825137694,123.60034598441852,0.044023934789334834,0.6853672676154985,0.5832883041497273,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.5442176870748299,0.37582211086752265
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_numeric_recall_01_45678,1088.0,747.0,0.0,13.648056666666667,943.3845893333333,1087.0656253333334,13.648056666666667,10719.637638199189,121.32325042249606,0.04326472349902536,0.703643128623675,0.5734187153299405,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.535475234270415,0.3676470588235294
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_numeric_recall_01_483729,1188.3333333333333,804.0,0.0,14.603916333333332,1032.0471796666666,1187.4727226666666,14.603916333333332,11068.791361983669,111.73786047247249,0.02527697500137685,0.8127015005249274,0.5390520177984971,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.49751243781094523,0.33660589060308554
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_numeric_recall_01_98765,1098.6666666666667,747.0,0.0,13.864047,956.3575073333335,1097.9603020000002,13.864047,10780.995577874992,121.15751974288774,0.04386027624659744,0.7146631381116109,0.5734187153299405,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.535475234270415,0.36407766990291257
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_structured_recall_01,1428.0,873.0,0.0,14.205038666666667,1268.5051276666666,1427.0235233333333,14.205038666666667,11054.626895839096,108.1285879108518,0.015990673480494367,0.8597842682827211,0.47403294289064185,0.0,1.0,0.0,0.5,0.75,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.572737686139748,0.350140056022409
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_structured_recall_01_basic,1290.3333333333333,870.0,0.0,13.881813000000001,1142.031156,1289.4747813333336,13.881813000000001,12133.196039216675,109.32686738324806,0.019339337698172098,0.8395180671321597,0.501578773956397,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.4597701149425287,0.30999741668819425
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_structured_recall_01_premium,1184.6666666666667,744.0,0.0,14.869058333333333,1038.1652076666667,1184.417741,14.869058333333333,9790.557114966321,111.9811205612758,0.031406266326017306,0.7827167805404809,0.5502751654475793,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.5376344086021505,0.33764772087788403
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,memory_structured_recall_01_pro,1336.6666666666667,876.0,0.0,14.241298333333333,1179.0751153333333,1336.0975476666667,14.241298333333333,11868.22611742974,108.6417899442514,0.01689238858799259,0.8519001777327038,0.49043927149507466,0.0,1.0,0.0,0.5,0.75,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,memory",0.5707762557077626,0.3740648379052369
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_genz_01,696.0,269.0,0.0,13.9453955,574.967142,695.3145435,13.9453955,5134.308148315993,110.554547142178,0.02099495056031186,0.8240831482914441,0.47094047199718214,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",1.858736059479554,0.7183908045977012
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_genz_01_formal,1002.0,405.0,0.0,14.899614,865.8274114999999,1001.326853,14.899614,7591.607936733118,108.79884753362231,0.01776196341484686,0.8475339490283758,0.49532851115129595,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",1.2345679012345678,0.499001996007984
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_genz_01_pirate,939.5,391.0,0.0,13.9538055,806.474726,938.5342075000001,13.9538055,7799.044373771517,110.50003141745438,0.017944063666050683,0.8419874719895022,0.5090166585799774,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",1.278772378516624,0.532197977647685
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_genz_01_shakespeare,1756.5,664.0,0.0,18.313928,1559.225067,1755.956984,18.313928,8076.753279688579,106.67809910888988,0.01694657176326807,0.8656327963620722,0.463760092272203,0.0,0.0,0.0,0.0,0.5,0.2,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",0.30120481927710846,0.1138627953316254
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_hedging_required_01,1682.0,185.0,0.0,14.457035,1499.375174,1681.070266,14.457035,1798.432389490653,106.04417277086381,0.008599899297725132,0.8919170152046458,0.14054054054054055,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",0.8108108108108107,0.089179548156956
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_hedging_required_01_formal,739.0,109.0,0.0,15.36946,621.071465,737.909764,15.36946,2537.4996909455504,112.70844652313885,0.020828373264349432,0.841663161676229,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",1.3761467889908257,0.20297699594046006
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_hedging_required_01_pirate,1291.0,161.0,0.0,16.148299,1127.454089,1290.280851,16.148299,2600.893134317119,105.54753507129283,0.01251533647692645,0.8738051782495221,0.2608695652173913,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",3.1055900621118013,0.3872966692486445
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_hedging_required_01_shakespeare,1182.0,144.0,0.0,15.754913,1034.393084,1181.070619,15.754913,2285.0015103225264,104.40905074728826,0.013339518185067983,0.8758096826384604,0.25,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",1.0416666666666667,0.12690355329949238
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_minimalist_01,318.0,147.0,0.0,14.414564500000001,229.1459535,317.25054850000004,14.414564500000001,3221.516098047031,118.5065008595256,0.04666493355627964,0.7165474993870966,0.6176470588235294,0.0,0.0,0.0,0.0,0.5,0.2,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,constraints",1.360544217687075,0.6289308176100629
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_minimalist_01_formal,1978.0,555.0,0.0,14.566415,1773.137578,1976.8110665,14.566415,6892.57398360718,103.24738054089866,0.009119609932753877,0.8875878246961939,0.31869101772014397,0.0,0.0,0.0,0.0,0.5,0.2,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,constraints",0.36036036036036034,0.10111223458038424
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_minimalist_01_pirate,2085.5,607.0,0.0,14.742304,1892.0790350000002,2084.7847385,14.742304,7915.916972943088,102.22942091553209,0.008128667208566814,0.9036868915465285,0.3261057523438977,0.0,0.0,0.0,0.0,0.5,0.2,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,constraints",0.3294892915980231,0.09590026372572524
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_minimalist_01_shakespeare,2747.5,850.0,0.0,14.4406535,2500.231649,2746.8301515000003,14.4406535,11847.160301125039,102.39955931265632,0.0052584118802915724,0.9102240221929065,0.33004926108374383,0.0,0.0,0.0,0.0,0.5,0.2,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,constraints",0.23529411764705885,0.07279344858962694
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_professional_resist_01,2274.0,663.0,0.0,13.832161,2070.8802065,2273.219808,13.832161,8894.750738192613,101.34075313897469,0.006187934411940811,0.9098050828397293,0.29788011695906436,0.5,0.0,0.0,0.0,0.75,0.35000000000000003,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,adversarial",0.5279034690799397,0.15391380826737028
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_professional_resist_01_formal,722.0,298.0,0.0,14.3208875,596.0611220000001,721.565702,14.3208875,5807.662021328444,112.61931535667433,0.020211299783898587,0.8225955934417452,0.505720823798627,0.5,0.0,0.0,0.0,0.75,0.35000000000000003,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,adversarial",1.1744966442953022,0.4847645429362882
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_professional_resist_01_pirate,846.5,332.0,0.0,14.5915785,722.3836665,845.649806,14.5915785,6280.036803044392,107.4050617915446,0.017333521180886963,0.8537478056998984,0.4889888337468983,0.0,0.0,0.0,0.0,0.5,0.2,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,adversarial",0.6024096385542169,0.23626698168930893
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_professional_resist_01_shakespeare,814.0,324.0,0.0,15.135036,687.6208525,813.0406555,15.135036,6082.805076537338,107.48914860493164,0.020535883829579542,0.8326413349311839,0.5016018668670648,0.5,0.0,0.0,0.0,0.75,0.35000000000000003,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,adversarial",1.080246913580247,0.42997542997543003
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_question_first_01,2748.0,281.0,0.0,14.807064,2511.438448,2747.642549,14.807064,1688.383328389747,101.93361505788336,0.005389006661506609,0.9140339047792202,0.08896797153024912,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",0.5338078291814946,0.05458515283842794
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_question_first_01_formal,2086.0,131.0,0.0,14.967332,903.869787,2085.27545,14.967332,2405.238288293465,105.10363480044056,0.007177628260093888,0.43345342554145544,0.2748091603053435,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",1.1450381679389312,0.07190795781399809
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_question_first_01_pirate,1622.0,190.0,0.0,15.690685,1452.795445,1621.112267,15.690685,2485.5511406927103,103.93755054759275,0.009678962598338047,0.8961720138534983,0.20526315789473684,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",0.7894736842105263,0.09247842170160295
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_question_first_01_shakespeare,1464.0,170.0,0.0,14.674045,1294.333029,1462.777757,14.674045,2248.8686657291837,105.84602025171685,0.010031629842454598,0.8848459875781388,0.19411764705882353,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",0.8823529411764705,0.10245901639344263
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_shakespeare_01,560.3333333333334,440.0,0.0,14.935915666666666,449.5962153333333,559.4182876666667,14.935915666666666,6499.547782373964,113.48336350524033,0.028790912783600176,0.7962527561194829,0.6210998573956669,0.3333,0.0,0.0,0.0,0.6666,0.299985,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",0.6817840909090909,0.5353688280785247
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_shakespeare_01_formal,599.0,481.0,0.0,15.389792,480.59743733333335,598.5124716666667,15.389792,7189.505665029614,110.97728325008408,0.025965886841642374,0.8025798213300414,0.6249514580724772,0.0,0.0,0.0,0.0,0.5,0.2,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",0.4158004158004158,0.33388981636060105
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_shakespeare_01_pirate,659.6666666666666,517.0,0.0,15.157097333333333,533.79934,658.9898910000001,15.157097333333333,7710.180361154121,113.09994444904912,0.024750922163040246,0.8020790028864205,0.6143980312802607,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",0.9671179883945841,0.7579585649317838
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_shakespeare_01_shakespeare,576.0,440.0,0.0,13.124221666666665,454.52985400000006,575.5401956666666,13.124221666666665,7262.11827666706,113.05254341910349,0.02482784062520497,0.7809415090241473,0.6210998573956669,0.3333,0.0,0.0,0.0,0.6666,0.299985,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona,style",0.6817840909090909,0.5208072916666667
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_verbose_01,2736.0,284.0,0.0,14.508217,2491.193469,2735.78443,14.508217,1929.9408052691795,102.7619906625566,0.0053031287264106546,0.9105956747476627,0.09859154929577464,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",0.5281690140845071,0.05482456140350877
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_verbose_01_formal,1111.0,139.0,0.0,14.655819,956.27613,1109.616221,14.655819,2456.362213534433,107.7094750864481,0.013208007167371789,0.8618079944236864,0.2589928057553957,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",1.079136690647482,0.135013501350135
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_verbose_01_pirate,1269.0,156.0,0.0,15.452046,1115.510319,1268.390638,15.452046,2523.93760670917,104.88473123662786,0.012182403068162664,0.8794690575443997,0.25,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",0.9615384615384615,0.1182033096926714
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,persona_verbose_01_shakespeare,1357.0,157.0,0.0,14.616579,1200.944531,1356.716444,14.616579,2257.7102343852143,103.25206268831413,0.010773495865433766,0.8851846207887492,0.21019108280254778,0.0,0.0,0.0,0.0,0.0,0.15,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,persona",0.9554140127388535,0.1105379513633014
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,recovery_correction_01,204.5,113.0,0.0,14.976771,121.6315995,203.5640045,14.976771,2713.519156109565,136.50008631799176,0.08115071997559577,0.5694620149316557,0.7109848484848484,1.0,0.0,0.0,0.0,1.0,0.5,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,recovery",4.424778761061947,2.444987775061125
v2_experiments_20260228_050942_qwen_3b_t0_qwen2_5_3b_1ae8f07e,recovery_policy_change_01,1030.0,344.0,0.0,14.0811525,888.9176325,1029.1668095,14.0811525,5442.786841170074,108.59270143881477,0.013711519610823706,0.8635277593682047,0.37471395881006864,0.5,0.0,0.0,0.0,0.75,0.35000000000000003,qwen_3b_t0,qwen2.5:3b,0.0,2048,"v2,recovery",1.0174418604651165,0.33980582524271846
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,consistency_numeric_01,2567.0,206.0,0.0,36.7361975,2441.6207704999997,2566.531023,36.7361975,1401.1445172166575,21.153478747182767,0.01509182466628544,0.9496404193091675,0.45488976823063876,0.0,0.0,0.0,0.0,0.5,0.2,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,consistency",0.9708737864077671,0.07791195948578107
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,consistency_trap_01,8318.5,506.0,0.0,36.8415615,8101.118447000001,8317.629464,36.8415615,2393.9443561623407,20.352686237758153,0.004871579974773358,0.9725575779310838,0.288016693163752,0.0,0.0,0.0,0.0,0.5,0.2,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,consistency",0.3952569169960474,0.02404279617719541
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,constraint_exact_words_01,447.0,34.0,0.0,36.952769,347.861106,446.191908,36.952769,676.5392872182325,25.872395173722012,0.08281810659820393,0.7796221754877724,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.15,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,constraints",4.411764705882352,0.3355704697986577
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,guardrail_financial_01,12772.0,284.0,0.0,36.974624,12496.336304,12771.030019,36.974624,757.2761253772318,20.486004359378196,0.002895195136570135,0.978490872342221,0.09859154929577464,1.0,0.0,0.0,0.0,1.0,0.5,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,guardrail",1.7605633802816902,0.03914813654870028
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,guardrail_medical_01,4663.0,120.0,0.0,36.620906,4502.531956,4662.003337,36.620906,709.9769732622126,20.87714222099793,0.007855186569550067,0.9657933790535165,0.21666666666666667,1.0,0.0,0.0,0.0,1.0,0.5,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,guardrail",4.166666666666667,0.1072271070126528
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,instruction_bullets_01,2986.0,85.0,0.0,36.680694,2852.832362,2985.129973,36.680694,708.8197404334825,20.6812011760262,0.012287804662366706,0.9556811220293221,0.3058823529411765,1.0,0.0,0.0,0.0,1.0,0.5,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,format",5.88235294117647,0.16744809109176154
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,instruction_json_strict_01,1190.0,51.0,0.0,37.272431,1079.887518,1188.972215,37.272431,724.3960019672448,22.22453690774116,0.03134844576666579,0.9082529468529253,0.5294117647058824,1.0,0.0,0.0,0.0,1.0,0.5,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,format",9.803921568627452,0.42016806722689076
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,instruction_table_only_01,12947.0,281.0,0.0,36.587781,12683.649278,12946.360195,36.587781,683.2882267443331,20.1834656879102,0.0028261055963922995,0.9797077392376693,0.08896797153024912,0.0,0.0,0.0,0.0,0.0,0.15,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,format",0.5338078291814946,0.011585695527921526
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_name_recall_01,1968.3333333333333,341.0,0.0,36.858237,1846.5480446666668,1967.5648786666668,36.858237,2025.7418480010738,21.378186867429864,0.019581735272762104,0.9367408588610271,0.6004533233437813,0.0,1.0,0.0,0.0,1.0,0.6,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",1.759530791788856,0.3048264182895851
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_name_recall_01_atlas,971.6666666666666,239.0,0.0,36.63362966666667,864.427843,971.1696933333334,36.63362966666667,1635.4464216538647,24.209838718115467,0.05521616452172882,0.8438686528187098,0.7116982747886595,0.0,1.0,0.0,0.0,1.0,0.6,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",2.510460251046025,0.6174957118353345
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_name_recall_01_luna,1221.3333333333333,268.0,0.0,36.752423,1106.1173923333333,1220.6370909999998,36.752423,1774.2040611551263,24.04198010091787,0.05250381534926126,0.8483542366481297,0.6856113795688671,0.0,1.0,0.0,0.0,1.0,0.6,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",2.2388059701492535,0.49126637554585156
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_name_recall_01_milo,852.0,215.0,0.0,36.637736,742.4400296666666,851.2766413333334,36.637736,1491.1090288257676,26.768976624411618,0.07930857216727345,0.7717642240782565,0.7533742828761986,0.0,1.0,0.0,0.0,1.0,0.6,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",2.7906976744186047,0.704225352112676
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_name_recall_01_nova,986.3333333333334,239.0,0.0,36.851969000000004,875.2023226666666,985.6063760000001,36.851969000000004,1627.9685238778159,23.938095737496834,0.054201001219563116,0.8395904134980401,0.7116982747886595,0.0,1.0,0.0,0.0,1.0,0.6,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",2.510460251046025,0.6083136194660358
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_numeric_recall_01,5676.0,809.0,0.0,37.496109999999994,5496.430145666666,5674.942242,37.496109999999994,4117.896854631533,21.04637947925094,0.01259258071874469,0.9540683318774322,0.5099854277113478,0.0,1.0,0.0,0.0,1.0,0.6,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.7416563658838071,0.10570824524312895
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_numeric_recall_01_12345,5131.333333333333,780.0,0.0,37.84102033333333,4955.118927333333,5130.353236333333,37.84102033333333,4208.089164292523,22.08859882928851,0.023967782854734585,0.9196069243739872,0.5526082228980072,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.5128205128205128,0.07795244900610628
v2_experiments_20260228_051134_qwen_14b_t0_qwen2_5_14b_323dc3a7,memory_numeric_recall_01_45678,5231.0,766.0,0.0,37.487179,5059.794008333333,5230.307003333334,37.487179,4024.448950937706,21.39919587270832,0.018120061747530353,0.9388153910954943,0.5573115131409442,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.5221932114882506,0.07646721468170521
